"UniqueID","Probability1"
6533,0.0127078573861549
6534,0.339286440645307
6535,0.93011080622224
6536,0.138230696774252
6537,0.294888628693864
6538,0.801529722980762
6539,0.784831191600086
6540,0.0112269041765042
6541,0.112894466120816
6542,0.0129794815468821
6543,0.160906921046755
6544,0.692366826813327
6545,0.0121323608624934
6546,0.00632146463694734
6547,0.00623721625224711
6548,0.804338093031851
6549,0.759153150469121
6550,0.364266610319487
6551,0.331696139586736
6552,0.0290994249904944
6553,0.150020119921495
6554,0.0355394088025391
6555,0.756576986362563
6556,0.016715836299802
6557,0.0145211672004297
6558,0.436275076549141
6559,0.184353124079649
6560,0.663503392630057
6561,0.568448651301631
6562,0.0305869333120501
6563,0.00928630080570268
6564,0.0226030636250093
6565,0.0099237068834579
6566,0.113923639281696
6567,0.11879199944693
6568,0.790737294098654
6569,0.927876885238324
6570,0.0156419865643916
6571,0.109655064953745
6572,0.599333102421433
6573,0.78437616661047
6574,0.820339123647198
6575,0.0354839391234214
6576,0.503347290009693
6577,0.00520029638609622
6578,0.181293870697719
6579,0.0506985717556063
6580,0.0118090547216101
6581,0.768101874902167
6582,0.022288195252914
6583,0.0100138681574866
6584,0.349673395441971
6585,0.0156619245566235
6586,0.116514708166908
6587,0.615025096950911
6588,0.00530178792843985
6589,0.00374999999999932
6590,0.519487360345469
6591,0.898871531013799
6592,0.178443524386511
6593,0.0100500565303381
6594,0.0404072474937356
6595,0.123641872781007
6596,0.0072869583164347
6597,0.0148189741719375
6598,0.0172871302042172
6599,0.00519687086317087
6600,0.554027818204881
6601,0.12942988941561
6602,0.00375000000001019
6603,0.00501854914230438
6604,0.0367300001136748
6605,0.233957731484752
6606,0.913672034085383
6607,0.00726500005275664
6608,0.72561122349452
6609,0.942942105370478
6610,0.00365000000665576
6611,0.0362011464095996
6612,0.420515166119008
6613,0.119793974502553
6614,0.0632147324770674
6615,0.066065
6616,0.443866266131051
6617,0.0847201612509471
6618,0.0975900002930134
6619,0.211283700189856
6620,0.0153200000277208
6621,0.0360950765492335
6622,0.0693889526535733
6623,0.0185585580404031
6624,0.0426485715953578
6625,0.11051933992169
6626,0.00578000005732262
6627,0.0145850242406511
6628,0.0066050000864756
6629,0.0644405715224131
6630,0.00502500003021895
6631,0.0253666782962745
6632,0.175804720230762
6633,0.773060454343328
6634,0.0611339775346828
6635,0.441772063539998
6636,0.331798981307069
6637,0.468448109580478
6638,0.503910120166369
6639,0.269792370737888
6640,0.370644781905462
6641,0.46855302294327
6642,0.312885696908759
6643,0.47504714530142
6644,0.340771759677377
6645,0.0551333237250412
6646,0.333722456349418
6647,0.043227520408726
6648,0.159584710127922
6649,0.440620659669089
6650,0.797515804336676
6651,0.0144297633583801
6652,0.0222846846923656
6653,0.0944152337836994
6654,0.0183128580751603
6655,0.469121854304836
6656,0.0975073259860024
6657,0.0226513962663802
6658,0.0740416609976821
6659,0.0125324159594318
6660,0.477567117721192
6661,0.00503857689774522
6662,0.175936307951684
6663,0.0100082146074942
6664,0.45464397618154
6665,0.14898246177137
6666,0.00948374745221488
6667,0.135453281557486
6668,0.021259928295358
6669,0.018941428912033
6670,0.725379312661499
6671,0.83362171101164
6672,0.00782070041154854
6673,0.217624556780475
6674,0.359032025565621
6675,0.0220392663135819
6676,0.00930424088283381
6677,0.0113285803629016
6678,0.0226693984802073
6679,0.0042603138030672
6680,0.870888670857507
6681,0.0239189172677216
6682,0.0184886954760476
6683,0.229441309855097
6684,0.667369198514599
6685,0.180419477146147
6686,0.0751204493982575
6687,0.0311750003851202
6688,0.808016192361876
6689,0.0165614110063665
6690,0.0162817736230789
6691,0.471624737925138
6692,0.490733787253571
6693,0.00374999999999928
6694,0.821780917694663
6695,0.351549254547263
6696,0.0036500000067335
6697,0.450164676568961
6698,0.0304038152137076
6699,0.125323546056942
6700,0.06725
6701,0.660764290916523
6702,0.0155310378377245
6703,0.0637948639324184
6704,0.226753132719793
6705,0.0502373947941554
6706,0.0101600000344906
6707,0.10655611905954
6708,0.0159238222809589
6709,0.0274950007015085
6710,0.00961056770237935
6711,0.119319207800947
6712,0.0145850051906132
6713,0.0967885716925549
6714,0.236324947809455
6715,0.0365919388300597
6716,0.00681500006263935
6717,0.00578000005723333
6718,0.273207724923985
6719,0.0226227616315768
6720,0.843604799477383
6721,0.00547500003132198
6722,0.00901401069532182
6723,0.808328832584926
6724,0.0885837789512644
6725,0.594733073864449
6726,0.0864641967099676
6727,0.368294835728107
6728,0.734355354982254
6729,0.00504322518117902
6730,0.0144294344382415
6731,0.524374121577542
6732,0.16343668984463
6733,0.0347013316889426
6734,0.0422733580093411
6735,0.0423180136259429
6736,0.0321116315463186
6737,0.0476201847428395
6738,0.125744988266375
6739,0.486491408222432
6740,0.00657298196486008
6741,0.289706822270429
6742,0.00778389620121613
6743,0.0327188844683354
6744,0.0193835715518969
6745,0.386818016017343
6746,0.0101991302829345
6747,0.0201287756473037
6748,0.148904745192924
6749,0.129763951981952
6750,0.831227276695061
6751,0.00744007917275127
6752,0.498526856795231
6753,0.473741365396287
6754,0.0110251294563454
6755,0.0114221249078662
6756,0.0586175824549851
6757,0.505565665175791
6758,0.341199016325847
6759,0.0136340566777102
6760,0.0282543650150025
6761,0.123491212635029
6762,0.0338267433871764
6763,0.0397450805631021
6764,0.853763940049955
6765,0.0647371622880927
6766,0.00894881578976731
6767,0.175576374649511
6768,0.583596426152827
6769,0.119883690770554
6770,0.150896628237086
6771,0.159926382560234
6772,0.150721804716038
6773,0.017912008586094
6774,0.010373426630141
6775,0.704935318582787
6776,0.0458182644521074
6777,0.00375000000000936
6778,0.0173414198285926
6779,0.502428802618692
6780,0.659173605169154
6781,0.364183832335963
6782,0.331821568801232
6783,0.0105165760043982
6784,0.0564318567123508
6785,0.0285102902838163
6786,0.0107428572795257
6787,0.892607312339264
6788,0.218029139304
6789,0.105387558349357
6790,0.0858857773167658
6791,0.06725
6792,0.00365000000646479
6793,0.540474867306799
6794,0.00375000000000974
6795,0.374497543869742
6796,0.0370150011440166
6797,0.0503060527248188
6798,0.0294658673871383
6799,0.0585025710740409
6800,0.0163757674891532
6801,0.108580000294174
6802,0.0204035715694126
6803,0.00660500007621253
6804,0.0057050000308182
6805,0.0641181630629944
6806,0.00547500003148368
6807,0.575734439210086
6808,0.952141136628788
6809,0.0230341004041155
6810,0.780369736988079
6811,0.03076262018843
6812,0.146047280651462
6813,0.0145167532418282
6814,0.0237568482598543
6815,0.243523849840187
6816,0.53195224247582
6817,0.139662359650743
6818,0.0500514744118804
6819,0.837807617474394
6820,0.0563353295450125
6821,0.0675770001192331
6822,0.0282983709397156
6823,0.150050618399407
6824,0.665567534221235
6825,0.818985166722227
6826,0.0321659130572771
6827,0.0317891182726527
6828,0.00519692329941172
6829,0.0641599308077522
6830,0.177172767986464
6831,0.0250021435716384
6832,0.027253471553655
6833,0.0409486972495407
6834,0.382212921904462
6835,0.82540315636248
6836,0.0458575530811474
6837,0.0694638263145611
6838,0.00888342211821686
6839,0.0150887746687016
6840,0.0680884890266248
6841,0.0267920971575254
6842,0.107414321335662
6843,0.011443780156638
6844,0.815710852776463
6845,0.774867722959064
6846,0.179027793435116
6847,0.465313189211992
6848,0.0496142075256408
6849,0.0345090607275054
6850,0.529298485438235
6851,0.0106318299166262
6852,0.841353128398187
6853,0.135724910847574
6854,0.123271612857521
6855,0.021299621633584
6856,0.042339105236795
6857,0.31713279407273
6858,0.0186447556421098
6859,0.675290377814307
6860,0.680205436498262
6861,0.0274996611109273
6862,0.0174327808852505
6863,0.316436894378231
6864,0.696743320917549
6865,0.0293201649029891
6866,0.932452645339236
6867,0.193435358334079
6868,0.0436344248546064
6869,0.656046557268072
6870,0.027895714736142
6871,0.014987857536512
6872,0.119860338147594
6873,0.524771038105478
6874,0.535965448980194
6875,0.0294290685217414
6876,0.0120696645331185
6877,0.0636067003048488
6878,0.238086918311995
6879,0.201553515291379
6880,0.00365000000695626
6881,0.00840821444329553
6882,0.0384700205296417
6883,0.06725
6884,0.0403499999999999
6885,0.778342576632036
6886,0.0221697040271658
6887,0.00375000000000977
6888,0.196993152940945
6889,0.0843136457346889
6890,0.0167885110479775
6891,0.051565878501401
6892,0.0287150012437691
6893,0.0674681068032515
6894,0.00375000000000962
6895,0.0179928078023315
6896,0.0116200077372024
6897,0.271969223859736
6898,0.0313800001192121
6899,0.00929500002256272
6900,0.0065050000874849
6901,0.00547500003092377
6902,0.0141619192527222
6903,0.283064017500495
6904,0.882091028495254
6905,0.0481232375212308
6906,0.00533896785311151
6907,0.0992188359072529
6908,0.0155147679304339
6909,0.0871349065938685
6910,0.0203531600286095
6911,0.0223705691801844
6912,0.0144271373260616
6913,0.447604777417619
6914,0.00520163772602225
6915,0.0544018959408842
6916,0.0103318495715958
6917,0.0565391614089479
6918,0.489579284949982
6919,0.0325472831569514
6920,0.298508862932969
6921,0.787117939091111
6922,0.0760535999102305
6923,0.0151078090029258
6924,0.170567813932818
6925,0.647664979816127
6926,0.00506516285095161
6927,0.858983430818509
6928,0.01328227127582
6929,0.092070548284798
6930,0.00854068983037231
6931,0.0169791079004054
6932,0.0346001283441608
6933,0.00703947732278282
6934,0.483524047454986
6935,0.472398245001865
6936,0.0131206903008154
6937,0.0610381508131145
6938,0.255877154021901
6939,0.0667151115674069
6940,0.589597981815628
6941,0.478613310003387
6942,0.0133211565692866
6943,0.729436235738453
6944,0.0608802797029119
6945,0.174949143904064
6946,0.0991456799635044
6947,0.108172672712188
6948,0.0153799999999996
6949,0.0234002568383253
6950,0.300334305962413
6951,0.243226056995125
6952,0.34104996274403
6953,0.49672360769512
6954,0.0489185301662
6955,0.540374699235025
6956,0.782648680551372
6957,0.0201275739587365
6958,0.0162849999999997
6959,0.0165203430444052
6960,0.139984621743092
6961,0.0727050001155237
6962,0.0204312586977765
6963,0.679753450478681
6964,0.189904722365421
6965,0.0379273851152017
6966,0.456223828154295
6967,0.795741071878411
6968,0.290653387143126
6969,0.0683063108590561
6970,0.0081529852792016
6971,0.260167351894335
6972,0.388481508023512
6973,0.0853125002673146
6974,0.0117990349410158
6975,0.0551063549705151
6976,0.0218971522471585
6977,0.00958023573864512
6978,0.00365000000646473
6979,0.194150883080678
6980,0.0686
6981,0.172513733401952
6982,0.292025453869769
6983,0.0177200000815805
6984,0.0160763820788466
6985,0.0408171432561744
6986,0.0613252012675646
6987,0.0118946844142219
6988,0.0183240918240756
6989,0.0722401294587506
6990,0.738832886803378
6991,0.0578986076724632
6992,0.00570500007100407
6993,0.252177164959924
6994,0.0298271430591001
6995,0.0137476069307357
6996,0.0781063526789904
6997,0.00741000004729681
6998,0.0172830463726595
6999,0.00547500003106928
7000,0.119485450682031
7001,0.0947691737858434
7002,0.490060157188767
7003,0.801854381793496
7004,0.330849811718688
7005,0.940210685922916
7006,0.00700748788495156
7007,0.00394999999999927
7008,0.0643272976178383
7009,0.665949542773413
7010,0.00365000000703811
7011,0.288317419490441
7012,0.788449376976637
7013,0.188887468382791
7014,0.171494564631236
7015,0.0154156185545861
7016,0.614393469406152
7017,0.149226854711607
7018,0.342141534585745
7019,0.0931716500312642
7020,0.0126838476981764
7021,0.770234225227189
7022,0.771149827731552
7023,0.584413326405115
7024,0.927152823337948
7025,0.0109546840810894
7026,0.746288961532247
7027,0.0116190112207077
7028,0.0039500000000124
7029,0.00535000000672077
7030,0.433855456264537
7031,0.00375000000001062
7032,0.335472938589666
7033,0.0168043226481901
7034,0.164022248365965
7035,0.26412457394658
7036,0.158336789624093
7037,0.81973557779256
7038,0.142861362721693
7039,0.164289898080454
7040,0.0353767704518507
7041,0.0145127878120518
7042,0.0141924625223776
7043,0.125893097223746
7044,0.295665964442351
7045,0.261938365372916
7046,0.011692965407277
7047,0.780852062941494
7048,0.850708999845361
7049,0.0850790884269965
7050,0.00614478541099008
7051,0.0251458384535473
7052,0.499600324684437
7053,0.129860553247378
7054,0.198371490019174
7055,0.0200827871771243
7056,0.506168667012183
7057,0.0589983833652991
7058,0.340447124578179
7059,0.0200637564257296
7060,0.184873007021257
7061,0.866605986344575
7062,0.0209312876274847
7063,0.00987152436926213
7064,0.215706067854463
7065,0.0845039567228095
7066,0.443648244787932
7067,0.0464935452308325
7068,0.00375000000000962
7069,0.0624092365823561
7070,0.546481809700623
7071,0.415043649234677
7072,0.736679628250808
7073,0.407826935802349
7074,0.0409647423043413
7075,0.0786794854247751
7076,0.0337356108480547
7077,0.00939980029004171
7078,0.395207524176039
7079,0.337596808635083
7080,0.183104804888959
7081,0.346078407547428
7082,0.6299587718695
7083,0.0222182089853081
7084,0.682426695527194
7085,0.00624500000000964
7086,0.0423154398843268
7087,0.788783155269201
7088,0.0505272626344555
7089,0.435479937876518
7090,0.00697814099527892
7091,0.00457500015336838
7092,0.0564072960363265
7093,0.020404560861367
7094,0.0172017761995133
7095,0.531402361622952
7096,0.125006333404381
7097,0.83328446474614
7098,0.0746979871173075
7099,0.00365000000647939
7100,0.0130684271764019
7101,0.0693
7102,0.0133295057701371
7103,0.483828550935884
7104,0.0615251362241315
7105,0.113210000162915
7106,0.0398041304693686
7107,0.0268685714637988
7108,0.0560843459984178
7109,0.049115239816535
7110,0.0297633605669396
7111,0.0416950001818612
7112,0.192830762729245
7113,0.023362692249401
7114,0.0260000000460091
7115,0.00704500008958735
7116,0.600377995297655
7117,0.0278800627789923
7118,0.112823735588887
7119,0.0054750000308889
7120,0.919654996790355
7121,0.23126715189337
7122,0.11358622673674
7123,0.136325312100364
7124,0.303527997466214
7125,0.014511581601613
7126,0.154413227335403
7127,0.026930510508229
7128,0.0262193890000944
7129,0.0105599327755138
7130,0.0510185571836499
7131,0.761805805109381
7132,0.320434128379717
7133,0.0925446452664433
7134,0.00790533694832694
7135,0.0697491886359538
7136,0.551221472534324
7137,0.0306009744678526
