UniqueID,Probability1
6533,0.001544384
6534,0.108562521
6535,0.882821022
6536,0.113113753
6537,0.441701834
6538,0.743705726
6539,0.9131456
6540,0.018676169
6541,0.02237074
6542,0.038929975
6543,0.052690377
6544,0.917171698
6545,0.040576874
6546,0.008680225
6547,0.004160281
6548,0.82496351
6549,0.779514804
6550,0.16304403
6551,0.451742502
6552,0.032401193
6553,0.159932526
6554,0.058494765
6555,0.715244424
6556,0.037587472
6557,0.006746046
6558,0.526271296
6559,0.066126182
6560,0.708392675
6561,0.398222378
6562,0.041832821
6563,0.033254623
6564,0.048015105
6565,0.005700007
6566,0.113007027
6567,0.127484605
6568,0.787971599
6569,0.691934681
6570,0.045337789
6571,0.040665868
6572,0.756484024
6573,0.707328597
6574,0.777787494
6575,0.049443776
6576,0.593752168
6577,0.003389724
6578,0.056501473
6579,0.005484098
6580,0.039252031
6581,0.708446294
6582,0.008279581
6583,0.007934724
6584,0.179684411
6585,0.021542551
6586,0.153165541
6587,0.194879444
6588,0.004032443
6589,0.000301673
6590,0.057567093
6591,0.893794759
6592,0.055213797
6593,0.03481515
6594,0.047609472
6595,0.057362247
6596,0.041763733
6597,0.040550669
6598,0.038226772
6599,0.00337038
6600,0.442080914
6601,0.106528058
6602,0.000301674
6603,0.003916455
6604,0.003495009
6605,0.130224279
6606,0.689930578
6607,0.000801674
6608,0.794644518
6609,0.824128163
6610,0.003550179
6611,0.063072579
6612,0.141414692
6613,0.056276121
6614,0.019782062
6615,0.050460539
6616,0.582091329
6617,0.288480555
6618,0.010153978
6619,0.122900081
6620,0.001613177
6621,0.07758706
6622,0.13683867
6623,0.038399878
6624,0.004664289
6625,0.031095165
6626,0.000524446
6627,0.03657618
6628,0.000735557
6629,0.016374712
6630,0.000508891
6631,0.014215189
6632,0.119991336
6633,0.78072638
6634,0.013708813
6635,0.633543686
6636,0.259039807
6637,0.324398932
6638,0.309222603
6639,0.186098092
6640,0.230413301
6641,0.281185108
6642,0.242036676
6643,0.300241095
6644,0.279636584
6645,0.00855133
6646,0.448986639
6647,0.016930572
6648,0.03695922
6649,0.22103432
6650,0.72774151
6651,0.006722114
6652,0.058976536
6653,0.018348445
6654,0.001939772
6655,0.161657516
6656,0.110995734
6657,0.008087267
6658,0.149077979
6659,0.052622526
6660,0.487344289
6661,0.004164447
6662,0.06340284
6663,0.000895087
6664,0.423275985
6665,0.150126335
6666,0.041170442
6667,0.083518164
6668,0.021137428
6669,0.00208235
6670,0.860146498
6671,0.871230588
6672,0.043884346
6673,0.051829535
6674,0.039762673
6675,0.039743409
6676,0.04407676
6677,0.040240109
6678,0.008672848
6679,0.008281465
6680,0.659442926
6681,0.046919562
6682,0.049827174
6683,0.172996487
6684,0.597940157
6685,0.054630295
6686,0.054200532
6687,0.003302034
6688,0.731681579
6689,0.006127364
6690,0.035393367
6691,0.156709067
6692,0.054599128
6693,0.000301674
6694,0.759191849
6695,0.039060428
6696,0.003598035
6697,0.63835042
6698,0.036213919
6699,0.0457699
6700,0.052275571
6701,0.601296961
6702,0.039144684
6703,0.018415305
6704,0.513077644
6705,0.271668032
6706,0.001105557
6707,0.052242938
6708,0.039504934
6709,0.080116156
6710,0.035013498
6711,0.135935172
6712,0.045098341
6713,0.010571036
6714,0.04773331
6715,0.066497214
6716,0.000770002
6717,0.000524446
6718,0.198613939
6719,0.01184662
6720,0.746216816
6721,0.000550002
6722,0.039371871
6723,0.920178417
6724,0.082048512
6725,0.535876716
6726,0.072726441
6727,0.042038832
6728,0.858867309
6729,0.004347253
6730,0.006730577
6731,0.828946892
6732,0.054127419
6733,0.045420592
6734,0.011362466
6735,0.013862005
6736,0.053651004
6737,0.054315707
6738,0.133114776
6739,0.055517918
6740,0.003748739
6741,0.141444582
6742,0.033134623
6743,0.056669596
6744,0.002285399
6745,0.228917842
6746,0.044564976
6747,0.04574491
6748,0.075617219
6749,0.094489224
6750,0.746561706
6751,0.00433339
6752,0.219134377
6753,0.940467722
6754,0.009738301
6755,0.045300016
6756,0.065522433
6757,0.417730764
6758,0.206971589
6759,0.007826712
6760,0.020086971
6761,0.059154337
6762,0.027489777
6763,0.036632957
6764,0.745128484
6765,0.069233017
6766,0.041693183
6767,0.062018709
6768,0.161672449
6769,0.014170818
6770,0.108376428
6771,0.020986073
6772,0.070557959
6773,0.035739456
6774,0.034406971
6775,0.66398034
6776,0.060346265
6777,0.000301674
6778,0.045026901
6779,0.135623799
6780,0.764616244
6781,0.14339579
6782,0.118141192
6783,0.034220936
6784,0.00951888
6785,0.01921095
6786,0.001163896
6787,0.697490675
6788,0.046840189
6789,0.046258337
6790,0.022667329
6791,0.051174976
6792,0.00347711
6793,0.060180971
6794,0.000301674
6795,0.449553508
6796,0.08451093
6797,0.276594983
6798,0.038692112
6799,0.141974543
6800,0.018604817
6801,0.032222024
6802,0.002355955
6803,0.000702224
6804,0.000488335
6805,0.012230797
6806,0.000563335
6807,0.715200552
6808,0.89698907
6809,0.048468479
6810,0.958102071
6811,0.039738709
6812,0.029224444
6813,0.006737542
6814,0.059214747
6815,0.097001276
6816,0.178501051
6817,0.161886339
6818,0.064478945
6819,0.878040714
6820,0.069028091
6821,0.014783464
6822,0.054380813
6823,0.144719377
6824,0.629095092
6825,0.802352429
6826,0.037468889
6827,0.054530567
6828,0.003394579
6829,0.017385995
6830,0.083665154
6831,0.002912778
6832,0.051415906
6833,0.06246689
6834,0.082363323
6835,0.750475471
6836,0.063320305
6837,0.097691901
6838,0.016496682
6839,0.040790193
6840,0.050403317
6841,0.037955171
6842,0.017878163
6843,0.043722089
6844,0.862321047
6845,0.737009551
6846,0.053645773
6847,0.411407819
6848,0.057556662
6849,0.030682272
6850,0.14279075
6851,0.033820868
6852,0.735938138
6853,0.065219582
6854,0.052269343
6855,0.050009564
6856,0.050666904
6857,0.110046025
6858,0.046703126
6859,0.709978851
6860,0.835626145
6861,0.04784167
6862,0.050993282
6863,0.035536732
6864,0.454114291
6865,0.060032556
6866,0.686490706
6867,0.138184377
6868,0.059532351
6869,0.56625644
6870,0.003200522
6871,0.001662546
6872,0.023129076
6873,0.058092776
6874,0.22635645
6875,0.039958872
6876,0.043726803
6877,0.055494232
6878,0.436488242
6879,0.067099907
6880,0.003729121
6881,0.000812478
6882,0.034782502
6883,0.051859806
6884,0.00447778
6885,0.900837717
6886,0.013033599
6887,0.000301674
6888,0.398195291
6889,0.252038428
6890,0.045411967
6891,0.063428063
6892,0.082946572
6893,0.142028396
6894,0.000301674
6895,0.050125876
6896,0.006406918
6897,0.042647453
6898,0.003485003
6899,0.000918335
6900,0.00075778
6901,0.000550002
6902,0.041268129
6903,0.186566539
6904,0.800681006
6905,0.05198091
6906,0.004411269
6907,0.137177884
6908,0.049673738
6909,0.08529222
6910,0.006134752
6911,0.044623678
6912,0.006722114
6913,0.153370519
6914,0.003433709
6915,0.063772206
6916,0.039571092
6917,0.010687835
6918,0.230114448
6919,0.075539245
6920,0.198473649
6921,0.845366906
6922,0.020477187
6923,0.006814605
6924,0.103295168
6925,0.898634661
6926,0.003759758
6927,0.65234928
6928,0.043281372
6929,0.055318555
6930,0.000884765
6931,0.034211922
6932,0.0102847
6933,0.040255864
6934,0.718042887
6935,0.522121047
6936,0.044341013
6937,0.051382444
6938,0.222410041
6939,0.014471266
6940,0.706323683
6941,0.052572949
6942,0.045073897
6943,0.920660378
6944,0.053499433
6945,0.060533958
6946,0.104926639
6947,0.108919133
6948,0.001735008
6949,0.048950823
6950,0.330491293
6951,0.12169148
6952,0.108619686
6953,0.598345651
6954,0.026112698
6955,0.059930359
6956,0.967807788
6957,0.046367249
6958,0.001493897
6959,0.005562074
6960,0.300587702
6961,0.008009768
6962,0.051286606
6963,0.325425138
6964,0.056066327
6965,0.062191584
6966,0.205585204
6967,0.729281247
6968,0.137732851
6969,0.044587369
6970,0.006873337
6971,0.03824675
6972,0.580363887
6973,0.009616597
6974,0.032030174
6975,0.073746018
6976,0.002510724
6977,0.049203739
6978,0.003497818
6979,0.067905836
6980,0.049984647
6981,0.062116313
6982,0.584152149
6983,0.079444609
6984,0.048113268
6985,0.004602191
6986,0.277643872
6987,0.031626608
6988,0.042631116
6989,0.018745903
6990,0.936384653
6991,0.165425085
