UniqueID,Probability1
6533,0.01013471
6534,0.13598793
6535,0.873775961
6536,0.112888947
6537,0.448927483
6538,0.749838624
6539,0.877345502
6540,0.023175538
6541,0.039837649
6542,0.038302273
6543,0.069140516
6544,0.868469532
6545,0.039964331
6546,0.014572729
6547,0.011057544
6548,0.812446059
6549,0.77441915
6550,0.18118164
6551,0.464534903
6552,0.035976602
6553,0.150334965
6554,0.057155659
6555,0.722026566
6556,0.037798687
6557,0.014140036
6558,0.533307993
6559,0.08303499
6560,0.706033493
6561,0.454302628
6562,0.04337185
6563,0.033660622
6564,0.046776389
6565,0.012728858
6566,0.108296483
6567,0.121252255
6568,0.782123263
6569,0.72746
6570,0.043678675
6571,0.052418058
6572,0.73212154
6573,0.719589671
6574,0.778454688
6575,0.0492887
6576,0.594753605
6577,0.010180957
6578,0.075589792
6579,0.018018763
6580,0.038726768
6581,0.718425495
6582,0.01640733
6583,0.014589356
6584,0.192399034
6585,0.025568428
6586,0.139449082
6587,0.239864209
6588,0.010681118
6589,0.007646073
6590,0.122185312
6591,0.877308354
6592,0.074251629
6593,0.034982701
6594,0.047520189
6595,0.06814648
6596,0.040032424
6597,0.039759178
6598,0.038265379
6599,0.010165909
6600,0.485906375
6601,0.106380176
6602,0.007645791
6603,0.010593722
6604,0.014040194
6605,0.140479363
6606,0.724655721
6607,0.008652219
6608,0.777673477
6609,0.830757962
6610,0.003138166
6611,0.060509429
6612,0.171925518
6613,0.066637583
6614,0.030738966
6615,0.048207392
6616,0.511892272
6617,0.242600987
6618,0.027359526
6619,0.131265658
6620,0.010271468
6621,0.070942632
6622,0.122667832
6623,0.038725301
6624,0.01637492
6625,0.046708328
6626,0.008095499
6627,0.037014629
6628,0.008512838
6629,0.028381069
6630,0.008067437
6631,0.021689392
6632,0.124174238
6633,0.775245042
6634,0.026124494
6635,0.550437457
6636,0.249511409
6637,0.320547691
6638,0.313322722
6639,0.187906887
6640,0.233467845
6641,0.283904525
6642,0.233966173
6643,0.302259621
6644,0.268197612
6645,0.021529294
6646,0.460796689
6647,0.026162969
6648,0.058075977
6649,0.23501288
6650,0.737408587
6651,0.014129187
6652,0.055836197
6653,0.034120324
6654,0.009495446
6655,0.195115699
6656,0.10481351
6657,0.016197751
6658,0.130073129
6659,0.049204365
6660,0.51362593
6661,0.010786714
6662,0.081145016
6663,0.008842034
6664,0.45792971
6665,0.14134891
6666,0.039697649
6667,0.090053118
6668,0.026022897
6669,0.011212504
6670,0.82802494
6671,0.852137779
6672,0.041936262
6673,0.076846029
6674,0.086577719
6675,0.040436843
6676,0.041908591
6677,0.039665869
6678,0.016747222
6679,0.013858353
6680,0.69483944
6681,0.045706941
6682,0.047939913
6683,0.171816647
6684,0.618681696
6685,0.073889888
6686,0.059612337
6687,0.013652043
6688,0.742030752
6689,0.014039578
6690,0.036119743
6691,0.191487951
6692,0.116247716
6693,0.007648582
6694,0.764648712
6695,0.085168738
6696,0.003175388
6697,0.621587994
6698,0.038092773
6699,0.058501567
6700,0.049749455
6701,0.555225613
6702,0.03937838
6703,0.029899877
6704,0.430495844
6705,0.2249159
6706,0.009259029
6707,0.060492566
6708,0.03215952
6709,0.072947388
6710,0.035115969
6711,0.128871086
6712,0.042698949
6713,0.028191539
6714,0.076257614
6715,0.063379947
6716,0.008581704
6717,0.008095526
6718,0.195846168
6719,0.019289102
6720,0.75828242
6721,0.008151101
6722,0.038230234
6723,0.88547496
6724,0.081448015
6725,0.562220338
6726,0.073000845
6727,0.089338979
6728,0.829192988
6729,0.010966852
6730,0.014135792
6731,0.710689699
6732,0.071398036
6733,0.046681238
6734,0.021701098
6735,0.0237205
6736,0.051945849
6737,0.054695993
6738,0.124287713
6739,0.118084292
6740,0.010651592
6741,0.154690306
6742,0.033420996
6743,0.054490765
6744,0.011613041
6745,0.235567546
6746,0.042727174
6747,0.044458678
6748,0.084636142
6749,0.096887572
6750,0.758284201
6751,0.011144039
6752,0.242638058
6753,0.789897185
6754,0.015824514
6755,0.042842537
6756,0.065343761
6757,0.462527244
6758,0.212461949
6759,0.01499845
6760,0.026092335
6761,0.06882297
6762,0.032989625
6763,0.040422789
6764,0.758571395
6765,0.06827222
6766,0.040125484
6767,0.079587816
6768,0.209895723
6769,0.035388865
6770,0.109577408
6771,0.045407898
6772,0.080560632
6773,0.029957357
6774,0.0344277
6775,0.675944824
6776,0.060041715
6777,0.007645738
6778,0.03697648
6779,0.179940649
6780,0.748585658
6781,0.16700511
6782,0.143070241
6783,0.034377541
6784,0.021857422
6785,0.025707252
6786,0.009376145
6787,0.726621365
6788,0.073358311
6789,0.056270367
6790,0.03635076
6791,0.048893437
6792,0.003081335
6793,0.127411711
6794,0.007645796
6795,0.399786898
6796,0.077859769
6797,0.228748033
6798,0.04036568
6799,0.125042519
6800,0.023745938
6801,0.041036759
6802,0.011754352
6803,0.008446056
6804,0.008023709
6805,0.025377119
6806,0.008177802
6807,0.696530713
6808,0.887338321
6809,0.047025818
6810,0.911654127
6811,0.040914796
6812,0.050849363
6813,0.014133491
6814,0.055233261
6815,0.107266633
6816,0.215697132
6817,0.149842105
6818,0.062771293
6819,0.858306285
6820,0.067201164
6821,0.027327512
6822,0.05285402
6823,0.137770549
6824,0.645863266
6825,0.796843346
6826,0.03877072
6827,0.053374846
6828,0.010184805
6829,0.029079364
6830,0.096473868
6831,0.012872947
6832,0.049830236
6833,0.060079351
6834,0.123845666
6835,0.758803203
6836,0.062150616
6837,0.091669798
6838,0.021067914
6839,0.039712202
6840,0.053191499
6841,0.039122096
6842,0.035464376
6843,0.041690169
6844,0.842762484
6845,0.742077777
6846,0.072973464
6847,0.452048136
6848,0.057909054
6849,0.035337668
6850,0.187956581
6851,0.034222348
6852,0.748754304
6853,0.077167357
6854,0.058006374
6855,0.048000139
6856,0.051582554
6857,0.134213758
6858,0.044187245
6859,0.706993204
6860,0.802623306
6861,0.047124309
6862,0.049044448
6863,0.078121313
6864,0.513047766
6865,0.05665378
6866,0.723835674
6867,0.141362544
6868,0.059192209
6869,0.593538639
6870,0.013445965
6871,0.010376474
6872,0.041591835
6873,0.12323716
6874,0.253977965
6875,0.034724128
6876,0.041870604
6877,0.057705981
6878,0.438932152
6879,0.083834061
6880,0.003277343
6881,0.008677133
6882,0.03799516
6883,0.049426082
6884,0.008956971
6885,0.867309304
6886,0.020128139
6887,0.00764583
6888,0.339131033
6889,0.213376383
6890,0.044047207
6891,0.062882258
6892,0.075321008
6893,0.126757336
6894,0.007645812
6895,0.048045359
6896,0.013354452
6897,0.076594429
6898,0.014020699
6899,0.008888099
6900,0.008557386
6901,0.008151142
6902,0.040637705
6903,0.189879262
6904,0.804267503
6905,0.053687898
6906,0.011016683
6907,0.125988738
6908,0.046897894
6909,0.08478705
6910,0.01493022
6911,0.043467471
6912,0.014129259
6913,0.184434609
6914,0.010215281
6915,0.062468821
6916,0.038554633
6917,0.02309205
6918,0.250739263
6919,0.070220218
6920,0.200488654
6921,0.825529677
6922,0.033351748
6923,0.014069335
6924,0.110604868
6925,0.846093504
6926,0.010424648
6927,0.688612915
6928,0.042186315
6929,0.062422756
6930,0.008816906
6931,0.035572755
6932,0.019952401
6933,0.03901962
6934,0.68880102
6935,0.534846147
6936,0.042849617
6937,0.055151249
6938,0.21105941
6939,0.026973806
6940,0.69385722
6941,0.112206754
6942,0.043653851
6943,0.876642143
6944,0.055980292
6945,0.078511905
6946,0.101836549
6947,0.102979404
6948,0.0105117
6949,0.047179152
6950,0.365744165
6951,0.131503973
6952,0.13636703
6953,0.594595325
6954,0.033679483
6955,0.126909137
6956,0.919331298
6957,0.045028878
6958,0.010033112
6959,0.013565079
6960,0.258493421
6961,0.023068577
6962,0.048733426
6963,0.346470591
6964,0.074940369
6965,0.059338592
6966,0.227152791
6967,0.738681214
6968,0.152901797
6969,0.049815468
6970,0.013241583
6971,0.073057772
6972,0.568836699
6973,0.026282118
6974,0.033049062
6975,0.064547492
6976,0.012069405
6977,0.045964643
6978,0.003097441
6979,0.083545619
6980,0.048069477
6981,0.079383204
6982,0.495041332
6983,0.071043112
6984,0.04559051
6985,0.016248291
6986,0.23084214
6987,0.033070474
6988,0.041888102
6989,0.031568969
6990,0.889561047
6991,0.143177382
6992,0.008056697
6993,0.072299889
6994,0.013520699
6995,0.039139814
6996,0.032594055
6997,0.008556872
6998,0.044820781
6999,0.008177847
7000,0.058079504
7001,0.069207833
7002,0.736988879
7003,0.871771613
7004,0.639775424
7005,0.886341126
7006,0.035656633
7007,0.007784417
7008,0.02740208
7009,0.699450401
7010,0.00332101
7011,0.123205404
7012,0.736149638
7013,0.07236269
7014,0.094861032
7015,0.041995944
7016,0.22981584
7017,0.084792458
7018,0.194298054
7019,0.090656342
